NAME	dbtype	SIZE	NES_DMSO_0_vs_DMSO_20	FDR_q-val_DMSO_0_vs_DMSO_20	NES_DMSO_0_vs_DMSO_45	FDR_q-val_DMSO_0_vs_DMSO_45	NES_DMSO_0_vs_SY_0	FDR_q-val_DMSO_0_vs_SY_0	NES_DMSO_20_vs_DMSO_45	FDR_q-val_DMSO_20_vs_DMSO_45	NES_DMSO_20_vs_SY_20	FDR_q-val_DMSO_20_vs_SY_20	NES_DMSO_45_vs_SY_45	FDR_q-val_DMSO_45_vs_SY_45	NES_SY_0_vs_SY_45	FDR_q-val_SY_0_vs_SY_45	NES_SY_0_vs_SY_20	FDR_q-val_SY_0_vs_SY_20	NES_SY_20_vs_SY_45	FDR_q-val_SY_20_vs_SY_45
INTRACILIARY_TRANSPORT	GOBP	38	-0.9014844000000001	0.8488353999999999	-1.1168038999999998	0.7235321	-1.3656478	0.5046244000000001	-1.1830783	0.8097331	-1.4494478000000002	0.26471525	-0.9608886000000001	0.7513265	-1.1401564	0.61095655	-1.1630863999999999	0.62999696	-0.8566853999999999	1.0
CLUMSINESS	HP	64	0.9547880999999999	0.84913397	-0.6705909000000001	0.9924639999999999	-0.94740856	0.9187511	-0.7507649000000001	1.0	-1.1001196000000002	0.47146904	-0.92854375	0.7967179	-0.6381159000000001	0.9879534	1.1075413	0.8220881	-0.6617405	1.0
POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP	33	0.95396376	0.84966195	-0.8313799000000001	0.9915210999999999	-1.2037187	0.704893	-1.0442095	0.8955565999999999	-1.1608886999999999	0.39376473	-1.1124817	0.4934403	-0.99189997	0.8008206999999999	0.8702194	0.9622040000000001	-1.0909024	0.93758523
OCULOMOTOR_NERVE_PALSY	HP	27	0.95402557	0.8497548	-0.93077713	0.9496992	-0.8593200999999999	0.9747741	-1.243638	0.79858255	-1.0024514	0.6491461	-1.0024828000000001	0.68443334	-1.0408769	0.7392575	0.84289056	0.97420317	-1.2113523000000002	0.9607886
FEMALE_MEIOTIC_NUCLEAR_DIVISION	GOBP	32	0.9544218000000001	0.8497712	-1.2043991000000003	0.5778264	-1.7355568	0.06255909	-0.8665205	1.0	-1.3431374	0.28508115	-1.3050194	0.29901502	-0.9995724	0.79240906	0.8555753	0.96972036	-0.65861493	1.0
SYNCYTIUM_FORMATION	GOBP	48	0.95378286	0.84984297	-0.83322144	0.99159443	-1.3753011999999998	0.48991	0.93487597	1.0	-1.6393646000000002	0.21216129	-1.4927536	0.27226016	-1.0085034	0.78052413	0.8633185	0.9670366	1.0918304	0.8682931
SKIN_RASH	HP	107	0.9540708000000001	0.8498914000000001	-0.70302254	0.99488956	-1.110472	0.7858444	-0.7984989	1.0	-1.194348	0.3611853	-1.060811	0.58004093	-0.67535883	0.9814143	1.1114868	0.8203697	-0.9732395	0.99180436
FOCAL_ADHESION_ASSEMBLY	GOBP	77	0.95425653	0.84992665	-0.8127884	0.99239486	-0.5783486	1.0	-0.9196350000000001	0.9905261000000001	-1.3835078	0.27258632	-1.2573219999999998	0.32922697	-1.0960963	0.6696652	-0.9050575000000001	0.8271009	-0.93728715	0.993411
APLASIA_HYPOPLASIA_AFFECTING_THE_ANTERIOR_SEGMENT_OF_THE_EYE	HP	127	-0.8985607	0.8509629000000001	-1.1480012	0.66845983	-1.06265	0.82956624	-1.101681	0.84026575	-1.1978996000000002	0.36046252	-1.0360819	0.62508595	-1.13296	0.6192821999999999	0.7273145999999999	0.98276067	-1.0250615	0.96803004
RRNA_METHYLATION	GOBP	25	-0.89800996	0.85187644	-1.0533135	0.8223802	-0.52206326	1.0	-0.80845284	1.0	-0.68925107	0.9632938	-0.7412876	0.9449325000000001	-1.0134916999999999	0.7753572	-1.0240486999999998	0.72455496	-0.76175594	1.0
ERYTHROCYTE_HOMEOSTASIS	GOBP	124	0.95172906	0.85241276	-1.0948071000000001	0.7542274999999999	-1.0437096	0.8451377	-0.90657896	0.99713236	-1.3132033	0.29314309999999993	-1.3219774	0.2985311	-1.0127126	0.77615845	1.1353121000000002	0.80476594	-1.0768822	0.9470142
NEPHROCALCINOSIS	HP	82	0.95197874	0.85255355	-0.69138104	0.9953941999999999	-0.9315575	0.92813873	-0.84768844	1.0	-1.1000372999999999	0.47150213	-1.2158604	0.36801627	-0.68362474	0.9808716999999999	1.0697409	0.85714525	-0.907275	0.9996284
NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP	41	0.9518527	0.85260683	-1.0427775	0.8357024	-1.1035153999999998	0.7934201999999999	-1.0058484	0.92691493	-0.9914136999999998	0.6701984999999999	-1.1364268999999998	0.4581550999999999	-1.0836122	0.6848635999999999	0.9705885000000001	0.9212716000000001	-1.1897506000000002	0.9576
EMG_IMPAIRED_NEUROMUSCULAR_TRANSMISSION	HP	30	0.9521212	0.85293514	-0.734374	0.9930752	-0.903226	0.94892484	-1.2594028	0.8082322	-0.9908735999999999	0.67101425	-1.1245633	0.47526008	-0.9579071	0.8418886	0.91479874	0.9395530000000001	-1.5046566000000001	0.8267329999999999
ABNORMALITY_OF_SKIN_PHYSIOLOGY	HP	406	0.9519889000000001	0.85300946	-1.0256581	0.85912484	-1.0854435	0.8110745	-0.985433	0.9524186	-1.3004453999999999	0.29815692	-1.1723835	0.41236493	-1.1024252	0.6617002	0.93259025	0.9377593000000001	-1.030118	0.9647129000000001
BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	GOBP	127	0.9508818000000001	0.8532917999999999	-1.0206817	0.8637212	-1.1599239	0.748384	-0.93686503	0.98037875	-1.2435532	0.33065847	-1.2099831	0.370421	-1.1392183	0.6127668000000001	0.80256975	0.9741530999999999	-1.2350103000000001	0.9493528
MEIOSIS_I_CELL_CYCLE_PROCESS	GOBP	125	0.95057946	0.8537667	-1.1573496	0.65006787	-1.2024045	0.7061586999999999	-0.96453804	0.96479964	-1.233342	0.33434758	-1.0389005	0.6194771	-0.94919676	0.8523809000000001	0.9762858	0.9232982	-0.80776304	1.0
POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	GOBP	30	0.9498004000000001	0.85538113	-1.1166694	0.7238495	-0.94922847	0.9180219000000001	-1.0920385	0.85216814	-1.0659286000000001	0.5328507	-1.1966822	0.38428873	-1.0374421999999999	0.74387705	1.0140617	0.9024251	-1.064603	0.94722265
ABNORMALITY_OF_THE_PERIPHERAL_NERVOUS_SYSTEM	HP	366	0.94968355	0.855403	-1.0646200000000001	0.8031456	-1.1410118	0.76540023	-1.0962994	0.8480755999999999	-1.2341197	0.33332926	-1.0883844999999999	0.5328678000000001	-1.0383935	0.74269277	0.95660996	0.9275585	-0.92524034	0.99665135
PROMINENT_FOREHEAD	HP	225	0.94952446	0.85555995	-1.15241	0.65971893	-0.9470014000000001	0.91950995	-1.1977698	0.8068541	-1.1318532	0.4279992	-1.2404426000000002	0.34255543	-1.3814773999999999	0.3807862	0.6949764	0.9836973	-1.1926596	0.9616804
HYPOPLASIA_OF_THE_BRAINSTEM	HP	75	-0.89503145	0.8557161	-1.1960899	0.5903567	-1.061338	0.82881933	-1.1996975	0.8069107	-1.1014156000000002	0.4699632	-1.2179161	0.36562487	-1.2838329	0.44582559999999993	-0.8511110999999999	0.87236243	-1.2059393	0.9589334999999999
NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GOBP	38	-0.8955883	0.85572374	-0.99825764	0.88698804	-0.99070346	0.8829548	-0.85912484	1.0	-1.1911646	0.3649314	-1.1844635000000001	0.39701129999999996	-1.1964228000000001	0.5465955	-1.1474837	0.64446557	-1.1283783	0.9182568000000001
POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	GOMF	50	-0.8951115	0.85597694	-1.3267132	0.38069886	-1.0512061000000001	0.84031516	-1.3708003999999998	0.7956261	-1.1229826	0.44068027	-0.92501277	0.80161375	-1.3593507	0.39635536	-1.1020896	0.6624619	-1.0400548	0.9633695999999999
VENTRICULAR_SEPTUM_DEVELOPMENT	GOBP	64	-0.89579356	0.8561242	-1.0569431999999999	0.81691015	-1.2272869	0.6826238	-1.0630754	0.8806101999999999	-1.3670646	0.27317724	-1.4693031	0.27473012	-1.297519	0.44132152	-1.2180722	0.5938369000000001	-1.1094292	0.9302623
BETA_CATENIN_BINDING	GOMF	82	-0.8942595999999999	0.8562635000000001	-1.0847718000000002	0.76920754	-1.0512608	0.84074867	-0.9515629000000001	0.97145236	-1.2168428	0.34376746	-1.3186731000000003	0.30141687	-1.4912869	0.35479656	-1.1002058000000001	0.6645677	-1.1846448	0.95511985
CENTRAL_APNEA	HP	33	-0.8958004	0.8565598	-1.1672441	0.6377510999999999	-1.1100253	0.78527987	-0.92060506	0.99082386	-1.1568708	0.39682415	-1.0528203	0.5944723000000001	-1.2241553	0.5167502	-1.1481385	0.64382285	-1.0244746999999998	0.9674136000000001
ABDOMINAL_DISTENTION	HP	107	0.94858384	0.85686964	-1.0031265999999999	0.8819771999999999	-0.77642184	0.99447304	-1.0643790000000002	0.8813405999999999	-1.1072948999999999	0.46074057	-1.1541762	0.43508416	-1.1452016999999999	0.6045635	0.8253411	0.9726893	-1.1866018999999999	0.9507943999999999
ABNORMAL_NEPHRON_MORPHOLOGY	HP	204	0.9486203000000001	0.85701805	-1.0284702	0.85486543	-0.8747366	0.96297985	-1.0414029	0.89780307	-1.2741749	0.31657404	-1.0554523	0.5903326999999999	-1.1120166999999999	0.64868474	0.89489496	0.95481277	-1.0670506000000002	0.9431273000000001
TRANSITION_METAL_ION_HOMEOSTASIS	GOBP	119	0.94841045	0.8570493	-1.0412226	0.8370738999999999	-1.0904478000000002	0.80245674	-0.86814547	1.0	-1.195949	0.361615	-1.2152152	0.36900654	-1.0785438999999999	0.6916524000000001	0.88277555	0.9611419	-1.0056578	0.9846562
RESPONSE_TO_ZINC_ION	GOBP	43	0.94801706	0.8577314	-0.78197086	0.99772376	-1.401247	0.46095496	-0.83508664	1.0	-1.2579527	0.32504022	-1.3401905	0.30192137	-0.7832471999999999	0.9527706	1.0838941	0.84493	-0.96913683	0.9931564
HYPOPITUITARISM	HP	133	-0.89318424	0.8580148000000001	-1.0769669	0.78252745	-1.0891254	0.8055005999999999	-0.8713745999999999	1.0	-1.1829613	0.37328458	-1.1011256999999999	0.51136994	-1.1557237	0.594002	-0.9946233	0.74725634	-0.93811095	0.9934265
POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	GOBP	23	0.94715446	0.8581241	-0.8424391999999999	0.9902093000000001	-1.0953598999999998	0.8011739999999999	-0.8946174000000001	1.0	-1.1642126	0.39045095	-1.2963313	0.30604866	-1.064647	0.7073092	-0.734117	0.9415853000000001	-1.1554796999999999	0.9185120999999999
EPITHELIAL_TUBE_FORMATION	GOBP	124	0.9472335	0.85818017	-1.1064923999999998	0.7382225	-1.0589106000000001	0.8309890999999999	-0.9898476	0.9457464	-1.2929168	0.3002651	-1.3544215	0.30268675	-1.1709466999999998	0.57133996	0.7701566	0.97634846	-1.1061007999999999	0.92736036
RECTAL_PROLAPSE	HP	40	0.9473290999999999	0.85820025	-0.8245863000000001	0.9921215	-1.0969448999999998	0.7999185000000001	-0.8878235000000001	1.0	-1.0143156999999998	0.6266735	-0.79594284	0.9189783000000001	-0.57737744	0.9931129000000001	1.1736419	0.76936865	-0.8078105	1.0
REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	GOBP	31	0.94759274	0.8582884	-0.9430869000000001	0.93783367	-0.5244225	1.0	-0.95321304	0.97098917	-1.2371935	0.33286409999999994	-1.3278701000000002	0.29902202	-1.034562	0.7465534	-0.783929	0.91741055	-0.9637424000000001	0.99248326
ABNORMAL_MORPHOLOGY_OF_THE_LIMBIC_SYSTEM	HP	69	0.9463825000000001	0.85902107	-0.7736968000000001	0.9956214	-0.83417845	0.979767	-0.79213136	1.0	-0.95812076	0.72719735	-0.87913305	0.85211676	-1.0098742	0.77968705	-0.71807885	0.9513484	-0.79598224	1.0
ABNORMAL_BLOOD_PHOSPHATE_CONCENTRATION	HP	52	0.94607997	0.8595016	-0.7780653000000001	0.9967715	-0.8751271999999999	0.96315485	-0.8942388000000001	1.0	-0.9952943000000001	0.66180944	-0.9647699000000001	0.7439844	-0.98145	0.812843	0.7156376	0.9836889999999999	-1.1123302	0.92957044
ABNORMAL_HEART_VALVE_PHYSIOLOGY	HP	309	0.9459011999999999	0.8596997	-1.0894481000000003	0.762328	-0.987025	0.88867015	-1.0519495	0.891172	-1.1659544	0.39011714	-1.1266994	0.4723076	-1.189408	0.5549172	0.95945156	0.9285735	-1.0772787	0.9467909
WIDE_INTERMAMILLARY_DISTANCE	HP	95	-0.89194953	0.8601948	-1.2901969	0.4340593	-0.9691716999999999	0.90539724	-1.1822602	0.8096087	-1.1622561000000002	0.3921722	-1.2795564	0.31405124	-1.3533483	0.40084514	-1.1029004	0.66230875	-1.1445636000000001	0.92535436
CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GOMF	36	-0.8919579	0.86062765	-1.2862861	0.44221750000000004	-1.3215038000000001	0.56840926	-1.205594	0.80452114	-1.2288736	0.33681107	-0.81034386	0.9087632	-0.92292154	0.87443876	0.6619895	0.98743564	-0.7975656999999999	1.0
STEROID_BINDING	GOMF	86	0.9451914	0.86068267	-1.0156056	0.870168	-1.102098	0.7948877	-1.1715087	0.8108211	-1.3977392	0.26776925	-1.3327326000000002	0.29857314	-1.1836258999999998	0.55945057	0.84501636	0.9741145	-1.2987006	0.9604969000000001
MUCOSAL_TELANGIECTASIAE	HP	35	-0.8905699	0.8609237	-1.3220999	0.3893373	-1.2357841999999999	0.66315967	-1.3614244	0.8047232	-1.1959921	0.36161047	-1.1582733	0.43055713	-1.2268780000000001	0.5173346	0.8916613000000001	0.95482934	-1.2917683	0.95642847
PEPTIDYL_TYROSINE_DEPHOSPHORYLATION	GOBP	98	0.9448120000000001	0.8611224000000001	-1.0050101	0.88140506	-1.0152383	0.863833	-0.9772414	0.95940304	-1.3011786	0.29864332	-1.2560625	0.33020229999999995	-1.0747136	0.69809335	0.8186219	0.9723299000000001	-0.93865037	0.99357665
EXCESSIVE_SALIVATION	HP	111	0.9447146999999999	0.8611235999999999	-1.1559333999999999	0.65443563	-1.1104606000000001	0.78561044	-1.0188087	0.91782576	-1.2452967	0.33048633	-1.1312748	0.46550852	-1.1360903	0.6169871	0.82714415	0.97285825	-0.99502826	0.98195136
GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	GOBP	287	0.94458926	0.8611693000000001	-1.0555631	0.8191321999999999	-0.9501785	0.91750354	-0.9654389000000001	0.96500164	-1.1798563	0.3756496	-1.1249517	0.47429353	-1.1810087	0.563826	0.8626786	0.9673993000000001	-1.051532	0.9559693000000001
SKELETAL_MUSCLE_TISSUE_REGENERATION	GOBP	30	0.9448796	0.8611966999999999	-0.8874641	0.9784734	-0.8815716	0.9607654	-0.9223616	0.9891436	-1.3652948	0.272638	-1.1866226	0.39521804	-1.140559	0.6110253999999999	0.65165347	0.9892929	-0.84925514	1.0
ABNORMAL_LABIA_MAJORA_MORPHOLOGY	HP	39	-0.8906119	0.86126965	-1.2376797	0.51886445	-1.5168741000000001	0.31847167	-1.1529129999999999	0.81517017	-1.2706064	0.31748155	-0.9064689	0.82263607	-1.0512127	0.7250518	0.7029599	0.98391527	-0.8065532	1.0
REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP	27	0.9444222	0.86131716	-0.9084774	0.9667604999999999	-0.78244454	0.9945956	-0.8773774999999999	1.0	-1.3876897	0.27156037	-1.2522594999999999	0.33241758	-0.96536165	0.83334386	-0.7929185999999999	0.91011894	-0.95622855	0.99301755
SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE	GOBP	47	-0.8890958000000001	0.86134696	-1.3996024	0.32068655	-1.6244915	0.15535928	-1.3324643	0.8430203000000002	-1.7246659	0.10796575	-1.2128146999999998	0.36907464	-1.031511	0.75140345	-0.90064615	0.8318525999999999	-0.81716496	1.0
NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP	28	0.94376564	0.86169165	-0.72411513	0.9948556000000001	-1.120717	0.7796930000000001	-0.9526833	0.9714286	-1.2849538	0.30683342	-1.3270278	0.29912734	-1.0042651	0.7865758	0.79653555	0.9746055	-1.0178479	0.97779304
CEREBRAL_HYPOMYELINATION	HP	30	-0.8891071	0.86177343	-1.0517806	0.8234326	-1.1368613	0.770396	-1.2677128	0.80305046	-1.3014823	0.29865159999999996	-1.2006954	0.3799309	-1.2913404	0.44066057	-1.4038461000000002	0.4668267	-1.0256351000000001	0.96872944
ATP_METABOLIC_PROCESS	GOBP	237	0.94380856	0.8618302	-1.1171253	0.72342384	-0.99718606	0.87693226	-1.0323913	0.9054677	-1.0213454	0.61342394	-1.1154016000000002	0.4891023	-1.0537882	0.7228375	1.0309746	0.89285344	-1.0671864	0.94300824
WW_DOMAIN_BINDING	GOMF	27	0.94399655	0.8621063	-0.86048937	0.9830008	-0.8808808000000001	0.96110463	-1.2020565	0.8070584	-1.1558476999999998	0.39778286	-1.0470416999999999	0.60495794	-0.9001203999999999	0.89321136	0.6457673	0.98936135	-0.7051308000000001	1.0
EMBRYONIC_HEART_TUBE_MORPHOGENESIS	GOBP	59	-0.8891312	0.8621724000000001	-1.1288651	0.70418626	-0.9335486	0.9268655000000001	-1.0113755	0.9207893	-1.2647318	0.32083488	-1.1069163	0.5028845000000001	-1.1337711000000001	0.61916226	-0.9665065999999999	0.769429	-1.0283203	0.9649978000000001
POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	GOBP	97	0.94386595	0.8621767	-0.8598941999999999	0.98317754	-0.78077203	0.9941725	-1.0097728000000001	0.92148495	-1.1018636	0.46954557	-1.0836754	0.54222536	-1.2012234	0.5414683000000001	-0.81958336	0.89189255	-1.0667207	0.9436896999999999
TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	GOCC	46	-0.889476	0.8622346	-1.2925066	0.42970230000000004	-1.1175698	0.7826204000000001	-1.2228771	0.80080557	-0.9716418	0.70578307	-0.71459514	0.95535046	-1.2193561000000002	0.5206679	-1.0955706	0.6671066999999999	-1.0790563999999998	0.94481504
APLASIA_HYPOPLASIA_OF_THE_BREASTS	HP	55	0.9429846	0.86330396	-0.9149594999999999	0.9626136000000001	-1.2489048	0.6452382	-0.95558035	0.97165537	-1.2531444999999999	0.32739270000000004	-1.3817595	0.2876154	-1.0664386000000001	0.7067725	0.9449476000000001	0.932106	-1.0398725	0.9625536
ANTINUCLEAR_ANTIBODY_POSITIVITY	HP	32	0.94273084	0.8636666	-0.8153326999999999	0.99342185	-0.5896916	1.0	-1.0262234000000001	0.91124785	-1.2204992000000001	0.34372535	-1.1427855	0.44912004	-0.74570876	0.96491647	0.7826913000000001	0.9760668	-0.83240896	1.0
APICAL_JUNCTION_COMPLEX	GOCC	133	0.9426136	0.863719	-1.0005609	0.8852776	-1.1471499	0.7589175	-1.0506699	0.890209	-1.3474944	0.28202555	-1.3667639999999999	0.29582947	-1.1417674	0.6089034999999999	0.8694784999999999	0.96177405	-1.0975523999999999	0.92537826
APLASIA_HYPOPLASIA_INVOLVING_THE_PELVIS	HP	63	-0.8869252000000001	0.8643915999999999	-1.20713	0.571821	-0.64152575	1.0	-1.1325177	0.8209995000000001	-1.0855596	0.49576850000000006	-1.2692828	0.31766298	-1.2796725	0.44822094	-1.2548768999999997	0.5796194	-1.077574	0.94866174
ABNORMALITY_OF_THE_INTRINSIC_PATHWAY	HP	30	-0.88703233	0.8645925999999999	-1.3767027	0.33209592	-1.1828597	0.73304844	-1.1653221	0.81251806	-0.8549028000000001	0.8630972	-0.62302643	0.98447305	-1.3705183	0.38487417	-0.81838065	0.89298326	-1.252873	0.9573488000000001
CULLIN_FAMILY_PROTEIN_BINDING	GOMF	25	-0.88640964	0.8647288000000001	-1.2341591	0.5256026	-1.006525	0.87270916	-1.0752931000000001	0.86657304	-1.0271269	0.60214597	-0.63466555	0.9818541	-1.1656572	0.5783139	-1.1102968	0.660563	-1.0393536	0.9626798000000001
ABNORMALITY_OF_THE_SCROTUM	HP	156	-0.8872376000000001	0.86502767	-1.3011615	0.41868820000000007	-1.1006693	0.7940775999999999	-1.1516893	0.81430125	-1.1015003	0.47002023	-1.2132896999999998	0.36878544	-1.3991607	0.36532342	-0.9650671999999999	0.7701259	-1.1111706000000001	0.92998695
P_BODY_ASSEMBLY	GOBP	21	-0.8858381	0.8652125	-1.2311459999999999	0.528646	-0.93473697	0.92496616	-1.0097296999999998	0.9212157	-1.171186	0.38395962	-1.137014	0.45715332	-1.2408676	0.5028282999999999	-1.2524248	0.5794666	-0.9617738000000001	0.9925497999999999
CARBOXYPEPTIDASE_ACTIVITY	GOMF	43	0.9417443000000001	0.8655754999999999	-0.8061663	0.99375343	-1.0303625	0.85493547	-0.72007966	1.0	-0.8612663	0.8563081	-1.0609186000000002	0.58016574	-0.5516984	0.994757	1.0985473	0.8315045	-0.8571923	1.0
RIBONUCLEASE_ACTIVITY	GOMF	114	0.9416071	0.86567545	-1.2613074	0.48324227	-1.1369292	0.7703666	-1.1779926	0.8128483	-1.0202860999999999	0.61543125	-0.961892	0.74945414	-1.1241564	0.63260233	1.0355803	0.8902544	-1.0487118999999998	0.9583116
POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP	37	0.94150376	0.8656837	-0.9039155000000001	0.96915966	-1.2213076	0.6851515	-0.7213873000000001	1.0	-0.8585898000000001	0.85935515	-0.8194709000000001	0.90173995	-0.6441919	0.9868969999999999	1.1105673	0.82031363	-0.60054386	1.0
PITUITARY_ADENOMA	HP	36	0.9410728	0.86598396	-0.9021201999999999	0.9713391	-1.3138665	0.5768489	-1.152839	0.81469446	-1.1819646000000001	0.37385609999999997	-1.0313654	0.633266	-0.6909607	0.9794058000000001	1.0656153	0.86493474	-0.7054114	1.0
INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP	107	0.9412273999999999	0.8661001	-1.1471768999999998	0.67020696	-1.0653701999999998	0.8274975	-1.1837655	0.81388044	-1.421756	0.26767716	-1.4108665	0.30403063	-1.3820627	0.38304627	0.7345847	0.98092496	-1.1790854	0.94777054
MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING	GOBP	29	0.9410736999999999	0.86622345	-0.8296690000000001	0.9912334999999999	-1.1161926000000002	0.7828849	-1.1932728000000001	0.8094471	-1.1277514	0.43412307	-1.1368108000000001	0.45747042	-0.92420685	0.8734045	0.85717577	0.9694011	-0.99636763	0.98317426
MELANOMA	HP	75	-0.8851353999999999	0.8665101000000001	-1.3031816	0.4160246	-1.0846604	0.81116456	-1.2493166	0.80615896	-1.0863868	0.49454653	-0.91385216	0.8141278000000001	-1.1803367	0.56442356	0.7378895999999999	0.9818957	-1.0990533000000002	0.9287835999999999
NCRNA_CATABOLIC_PROCESS	GOBP	44	0.9403560999999999	0.8671970999999999	-1.2998935	0.42145747	-0.9620605999999999	0.90979743	-1.1914105	0.8100159	-0.87798184	0.83780885	-0.9855898000000001	0.7132307	-1.3232986999999998	0.42135063	-0.9035039	0.82824415	-1.0886514999999999	0.9361326999999999
CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	GOBP	123	-0.88346237	0.8678114	-1.032901	0.850416	-0.9860555	0.8889365	-0.9606268	0.9681261999999998	-0.93644696	0.7593385	-1.1923591999999998	0.3883853	-1.182728	0.5612699000000001	-0.94290686	0.78904015	-1.1046438	0.9292208000000001
HIGH_MYOPIA	HP	44	0.9399837999999999	0.8678239999999999	-0.9284163000000001	0.9521322	-1.1520648999999998	0.75278455	-1.119682	0.8220984	-1.0163404	0.6227449	-1.1080188999999998	0.50194687	-0.8792139000000001	0.90762365	1.1659096000000002	0.7794471	-1.0588888	0.94992703
RESPONSE_TO_IRON_ION	GOBP	30	-0.88347703	0.86822283	-1.0151073	0.8710027	-1.3540443000000002	0.5105877000000001	-0.7848101	1.0	-1.4982935	0.2719905	-1.2810956	0.31313908	-0.92404944	0.87340814	-0.94346046	0.7895465	-0.99948204	0.98487633
POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP	48	0.93951684	0.8684659	-0.7901188	0.99562955	-1.1875447000000001	0.7260462	-0.9383166999999999	0.97793907	-1.0904778	0.48798585	-1.0438004	0.61126083	-0.86229694	0.9199655999999999	0.9765171999999999	0.9238898000000001	-0.958159	0.9934277
ABNORMAL_RENAL_CORTEX_MORPHOLOGY	HP	172	0.9382014999999999	0.8686796	-1.0285414000000002	0.8548495999999999	-0.9075120999999999	0.9465998999999999	-1.1115731000000002	0.8296414000000001	-1.3335223999999999	0.28251097	-1.1514732	0.43815604	-1.1868216	0.55694026	0.80926746	0.9740768	-1.0684392	0.943826
ACID_SECRETION	GOBP	39	0.93931675	0.86868256	0.85050464	0.8678081	-0.85478616	0.97593886	-0.67422706	1.0	-0.89684284	0.81412446	-1.2760178	0.31420508	0.7277107	0.94176954	0.8881454	0.9583153	-0.7454858	1.0
NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GOBP	42	0.93829405	0.8687043999999999	-0.83246267	0.9910243000000001	-0.77051544	0.9957370000000001	-1.0053722999999999	0.92745966	-1.1466281	0.4079384	-1.1548293	0.43429682	-1.0494166999999999	0.72573644	-0.8622754000000001	0.8625832	-0.8949796	0.9974924999999999
ARTERIOSCLEROSIS	HP	75	0.9386754999999999	0.8687482	-1.2398235	0.5165917	-1.0983764	0.7974656	-1.3011161	0.82184404	-1.3302656000000002	0.28273308	-1.1825111000000001	0.39988524	-1.3029503999999998	0.4330778	1.0958201	0.8345999	-1.4697152	0.856835
DEVELOPMENTAL_MATURATION	GOBP	249	0.9387694999999999	0.86875916	-0.9642556000000001	0.92121667	-0.89874655	0.95162886	-0.90436256	0.99893266	-1.2482327	0.33025855	-1.1649462	0.42236772	-1.1317226999999999	0.620517	0.7067279000000001	0.98372644	-0.978244	0.9864953000000002
ATTENUATION_OF_RETINAL_BLOOD_VESSELS	HP	54	0.9384511000000001	0.8688056000000001	-1.0176502	0.8681533000000001	-0.87911296	0.96123916	-1.0655966000000001	0.8780190999999999	-1.3315351	0.2832384	-1.1690563999999999	0.41626552	-1.1369091999999998	0.6157448	0.84273875	0.97377074	-1.0637124	0.94808215
ABNORMAL_LOWER_MOTOR_NEURON_MORPHOLOGY	HP	24	0.9383415999999999	0.8688389000000001	-0.92282677	0.95712477	-1.0761275	0.8186944	-0.9967341000000001	0.938208	-1.1639823999999999	0.39057752	-1.2328095	0.34926564	-0.89272165	0.8979206	0.8587246999999999	0.96816146	-0.67429805	1.0
ABNORMALITY_OF_NEUTROPHILS	HP	243	0.93852675	0.8688591	-1.0978940000000001	0.7514564	-1.1806382	0.73337823	-1.018249	0.9176521000000001	-1.2352872	0.33318424	-1.1354121000000001	0.46012998	-1.0086826999999998	0.78075385	0.9649677	0.9272016	-1.0239928	0.96905035
CONFUSION	HP	59	0.9391345999999999	0.8688812	-0.9817267	0.9077703000000001	-1.1166002	0.78317416	-1.1027964	0.83825946	-1.173529	0.38132557	-1.2944083999999998	0.3052745	-1.0642274999999999	0.70809036	0.94660276	0.93218285	-1.0317341999999998	0.96459526
