NAME	dbtype	SIZE	NES_NOI_DMSO_vs_Palbo_DMSO	FDR_q-val_NOI_DMSO_vs_Palbo_DMSO	NES_NOI_DMSO_vs_SY5609_DMSO	FDR_q-val_NOI_DMSO_vs_SY5609_DMSO	NES_NOI_DMSO_vs_NOI_IFN	FDR_q-val_NOI_DMSO_vs_NOI_IFN	NES_SY5609_DMSO_vs_SY5609_IFN	FDR_q-val_SY5609_DMSO_vs_SY5609_IFN
IMMUNOLOGIC_HYPERSENSITIVITY	HP	139	0.18412903	0.9520850000000001	-1.0173643	1.0	-0.77610296	0.98133504	-1.3113863000000001	0.31455500000000003
TRANSITION_METAL_ION_HOMEOSTASIS	GOBP	117	-0.13982162	0.9520946	-1.2031331	0.7515899	-1.1237953999999999	0.67518526	-0.9464712	0.8499804
DNA_RECOMBINATION	GOBP	285	-1.4828221000000001	0.95224315	-1.4668741	0.3811973	-2.1126096000000003	0.07686004	-0.85039496	0.94320494
T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP	113	0.18252465	0.9524976	-1.0848969	0.91984177	0.8821029	1.0	-1.0465114	0.7262493
SIGNAL_RELEASE	GOBP	388	0.18164966	0.95263475	-0.7775934	1.0	1.1685143999999998	1.0	1.1715351	1.0
SPHINGOLIPID_BIOSYNTHETIC_PROCESS	GOBP	100	0.18198092	0.9526406	-0.6553375	1.0	-1.3202915000000002	0.451916	-1.4768312	0.15508115
ABNORMALITY_OF_PANCREAS_PHYSIOLOGY	HP	135	0.18257782	0.95270383	-1.1530945	0.8091863	-0.9611992	0.8511378	-0.8455216999999998	0.9459216999999999
RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GOBP	263	-1.5042603	0.95285225	-0.90360534	1.0	1.6489279	0.8075063	-0.96586365	0.8258916
NEGATIVE_REGULATION_OF_MRNA_PROCESSING	GOBP	28	-1.500592	0.9529030000000001	-1.2470711	0.68779486	-1.0577729	0.7497509	0.33570537	1.0
CELL_FATE_COMMITMENT	GOBP	211	-0.13840573	0.9530563	-0.74737936	1.0	0.53501236	1.0	-1.2608252	0.37956974
TELENCEPHALON_DEVELOPMENT	GOBP	212	0.18045832	0.953248	-0.8249168	1.0	0.7174371	1.0	-1.3268951	0.29637125
PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	GOBP	233	-0.13774928	0.9533529000000001	-1.1237489999999999	0.85726345	-1.5288208	0.24603854	-0.8137302	0.96837515
NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP	133	-0.13587335	0.95345706	-0.8686619000000001	1.0	-1.2464336	0.535976	-1.5659996999999999	0.10431203
CELLULAR_GLUCOSE_HOMEOSTASIS	GOBP	122	0.17973506	0.95352566	-0.89026487	1.0	-0.95869243	0.8534023000000001	1.2333412	1.0
REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS	GOBP	104	0.17871475	0.9535403	-0.79994	1.0	-0.6677281999999999	1.0	-1.3674434	0.24502888
POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP	209	0.17836496	0.9535527	-1.0523117	0.9822139000000001	1.3855634	0.96200514	0.81546944	1.0
ACYLTRANSFERASE_ACTIVITY	GOMF	214	-0.13657402	0.95359105	-1.0657973	0.9517545000000001	-1.3138763999999998	0.456321	-0.8811479999999999	0.92067087
BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	GOBP	239	-0.13677885	0.9536693000000002	-0.93454605	1.0	1.7683955000000002	0.7331761	1.1728243	1.0
REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP	202	-0.13591251	0.95367044	-1.0961406999999999	0.90137756	-0.78874785	0.9748065	-0.78517324	0.98170924
ABNORMAL_ADIPOSE_TISSUE_MORPHOLOGY	HP	189	-0.13618934	0.953675	-0.9682620000000001	1.0	-1.0533111000000002	0.7581366999999999	1.1522695	1.0
GTPASE_ACTIVATOR_ACTIVITY	GOMF	254	0.1774686	0.95369023	-0.66280615	1.0	-1.6234751	0.20750976	-2.0603297	0.005877903
CELL_SUBSTRATE_JUNCTION	GOCC	407	-0.13532321	0.9536993	-1.1565403	0.8013409	-1.4213153	0.3368137	-1.4137311000000001	0.20521679999999998
REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	GOBP	473	0.17772019	0.9537653	-0.88035196	1.0	-0.7673313	0.98422134	-1.3014019	0.32714686
ABNORMAL_ORAL_PHYSIOLOGY	HP	220	0.17873375	0.95377415	-0.8920915	1.0	-1.1606040000000002	0.6378861	-1.1908412	0.48798546
ABNORMAL_CIRCULATING_ALBUMIN_CONCENTRATION	HP	92	-0.13459620000000003	0.953799	-0.9607251	1.0	0.9173444	1.0	-1.2324836000000001	0.42126158
ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	GOBP	126	0.17697066	0.953807	-0.80932933	1.0	1.6621650000000001	0.80712205	1.2026625	1.0
GASTROINTESTINAL_HEMORRHAGE	HP	131	-0.13690023	0.9538177	-1.2089115	0.7450501	-0.83400416	0.95158935	-0.9130235000000001	0.88849354
POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP	275	-0.13467258	0.9539787000000001	-1.0852958000000001	0.91854405	-1.2939258999999999	0.47595564	1.0103879	1.0
ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_UPPER_LIMBS	HP	207	0.17877245	0.9539886000000001	-1.2556368	0.67500895	-1.1244478	0.67397964	-1.1445054	0.5683473000000001
DIALEPTIC_SEIZURE	HP	200	0.17573766	0.954216	-0.71329296	1.0	-1.1184638	0.6829379	-0.9944974	0.7925145
COGNITION	GOBP	258	-1.5052586000000001	0.9543902	-0.7385275	1.0	1.5914563	0.83189344	1.2495209999999999	1.0
DENTAL_CROWDING	HP	90	0.17581972	0.9544059000000001	-0.6705366	1.0	-1.1554674999999999	0.6413193	-1.1705446000000002	0.5234989999999999
AGGRESSIVE_BEHAVIOR	HP	214	0.17461002	0.95478034	-0.9602594000000001	1.0	-1.340749	0.43085065	-1.1311803999999999	0.5898502
REGULATION_OF_HEMOPOIESIS	GOBP	305	-0.13294645	0.95495737	-0.90774316	1.0	-0.8526053	0.93919015	1.0167856	1.0
HORMONE_TRANSPORT	GOBP	246	0.17390873	0.95504177	-0.8827178	1.0	0.7870012	1.0	1.2764803999999998	1.0
BABINSKI_SIGN	HP	229	-1.5053796	0.9554376	-1.0408841	0.99430716	-1.29685	0.47573647	0.72460926	1.0
CLEFT_LIP	HP	193	-0.13101469999999998	0.9558333000000001	-1.3407581	0.5658673000000001	-1.3589858	0.40512416	-1.1051848	0.6286816999999999
ACTIN_FILAMENT	GOCC	105	0.17243752	0.9558725	-0.5320574	1.0	-1.1962521000000002	0.5940516	1.1915896000000001	1.0
VACUOLAR_LUMEN	GOCC	148	-0.1314695	0.95594	-1.4030358	0.47242048	0.7961090999999999	1.0	1.6422112000000002	1.0
GAIT_ATAXIA	HP	180	-0.13114604	0.95597535	-0.9597008	1.0	-1.0865622	0.72108704	-1.0410837	0.7353647
REGENERATION	GOBP	160	-0.13041951	0.9560851	-1.0456331	0.9904969000000001	-0.8806014000000001	0.9206403000000001	-1.5505023	0.11054084
ABNORMALITY_OF_THE_AUTONOMIC_NERVOUS_SYSTEM	HP	242	-1.508009	0.9560924000000001	-1.1576971999999999	0.7987518	-1.2645026000000001	0.50985277	-1.3503386999999998	0.26542443
REGULATION_OF_GTPASE_ACTIVITY	GOBP	318	0.16962354	0.9561754000000001	-0.8613791	1.0	-1.0021868	0.8109718	-2.0901878000000003	0.0044909455
HIP_DYSPLASIA	HP	168	0.17145333	0.95632976	-0.95164895	1.0	-1.3958366000000002	0.36148259999999993	-1.5400956000000001	0.11512857
FOCAL_ONSET_SEIZURE	HP	274	0.1697089	0.95635986	-0.8284083000000001	1.0	-1.3227593	0.45051962	-1.4283888	0.19283545
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	GOBP	276	0.1709361	0.95644546	-1.0832196000000003	0.92346054	-0.93661493	0.8758611999999999	-0.82542014	0.9614347
VOMITING	HP	248	0.16979492	0.9565521	-1.0882048999999998	0.91660714	-1.264974	0.50933814	-1.1934912	0.48384067
CLUBBING_OF_TOES	HP	29	-3.9560966	0.9566183000000001	-1.2725996000000002	0.65158445	-1.270629	0.5030229	-1.1993783000000002	0.4745821
INSULIN_SECRETION	GOBP	156	0.17031413	0.956666	-0.8410698	1.0	0.84063953	1.0	1.3969989999999999	1.0
POSITIVE_REGULATION_OF_SECRETION	GOBP	252	0.16997385	0.9566715	-0.90394753	1.0	-0.7183371999999999	0.99824667	0.9584065	1.0
POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION	GOBP	24	-1.5083725000000001	0.956957	-0.9819325999999999	1.0	-1.4162266000000001	0.33974063	-0.74247843	0.99429166
NAIL_DYSTROPHY	HP	104	-0.12839295	0.95708156	-0.8928773000000001	1.0	-1.4012598	0.35606492	-1.4821848	0.15108635
PROMINENT_FOREHEAD	HP	221	0.16798279	0.95711464	-0.9161726	1.0	-1.6787081999999998	0.18090393	-1.400297	0.21400222
VITAMIN_BINDING	GOMF	132	-0.12861083	0.95714515	-0.9782469000000001	1.0	1.116091	1.0	1.7033937	1.0
BROAD_LONG_BONES	HP	153	0.16715503	0.9572277	-0.814311	1.0	-1.4255011	0.33091784	-1.473968	0.15670241
BROAD_FINGER	HP	136	-0.12872191	0.9572988000000001	-0.7073807	1.0	-1.5507698	0.22973906	-1.5683358	0.10311069
CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	GOBP	118	0.16720119	0.9574439	-0.9506138000000001	1.0	-0.9391758	0.8722940999999999	1.4144113	1.0
BLINDNESS	HP	249	-1.5092187	0.9574718000000001	-1.085966	0.91891915	-0.9074648999999999	0.89805263	-1.0201162	0.7608709
OPHTHALMOPARESIS	HP	249	-1.5106051999999999	0.9577618	-0.96850836	1.0	-0.9246284	0.88478607	-1.159653	0.54267323
PARALYSIS	HP	128	-0.12658060000000002	0.9581245999999999	-1.1171579	0.8676865	-1.3477867000000001	0.42045647	-0.9227768	0.8768143
ABNORMAL_CIRCULATING_NITROGEN_COMPOUND_CONCENTRATION	HP	121	-0.12668255	0.9582825	-1.1235812	0.8562068000000002	-1.329888	0.4427608	-1.0242903	0.75404423
CHOLESTASIS	HP	223	0.16525425	0.95834005	-1.0543704	0.97673887	-0.88068503	0.92086643	1.0683302	1.0
POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP	161	-0.1258475	0.95849174	-0.87436336	1.0	-0.6938960999999999	1.0	-1.491573	0.14528926
ABNORMAL_BLOOD_GLUCOSE_CONCENTRATION	HP	223	0.16455862	0.95858186	-1.1094716	0.8772349	-1.3978542999999999	0.35889465	-1.0396035	0.73697513
POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP	178	-0.12503688	0.9586787	-0.86876535	1.0	-0.79085606	0.9731118000000001	-1.428665	0.19317427
CARBOHYDRATE_BIOSYNTHETIC_PROCESS	GOBP	189	-0.12520264	0.95878386	-0.90142643	1.0	0.64064425	1.0	0.74467796	1.0
ABNORMAL_URINE_CYTOLOGY	HP	142	0.163583	0.95879763	-0.9102066999999999	1.0	0.8753099	1.0	1.1304212	1.0
BRUISING_SUSCEPTIBILITY	HP	139	0.16366427	0.95899165	-0.7047355	1.0	-0.9565819	0.8561124	-1.5399766000000001	0.115087874
MONOSACCHARIDE_METABOLIC_PROCESS	GOBP	237	-0.123754516	0.95950043	-0.94210374	1.0	-1.4427832	0.3157477	-1.0253788000000001	0.7525849
MICROTUBULE	GOCC	407	-0.12179401	0.960899	-1.1719317	0.78434753	-1.4416965	0.31683692	-1.4000436	0.21414335
ADAPTIVE_THERMOGENESIS	GOBP	137	-0.12144252	0.9609446	-0.9331533000000001	1.0	-0.77269506	0.9830643	-1.0058401	0.7780378000000001
ADHERENS_JUNCTION	GOCC	168	0.16016023	0.96098083	-0.7313246	1.0	0.90569776	1.0	-1.7967043999999999	0.033958226
RIBOSOME_ASSEMBLY	GOBP	52	-1.5131187	0.961016	-1.7878703999999999	0.05515033	-1.299662	0.47300455	-0.7294069999999999	0.9975611999999999
HYPOPLASIA_OF_THE_CORPUS_CALLOSUM	HP	448	-0.120728195	0.9610475	-1.0283156999999998	1.0	-1.6480618000000002	0.19385129	-1.1877446000000003	0.49325648
NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GOBP	119	-0.12100613	0.9610599	-0.9917421000000001	1.0	-1.1472461999999999	0.64889497	-0.8665976000000001	0.9329333000000001
INFANTILE_MUSCULAR_HYPOTONIA	HP	173	0.15955274	0.9611405000000001	-1.1136193	0.87391365	-1.2115716	0.57632524	-1.2178037	0.44550425
EARLY_ENDOSOME	GOCC	362	0.15883103	0.9611860000000001	-0.9631018	1.0	-1.4801183999999998	0.28233713	-1.4756736000000001	0.15597892
ACTIN_BINDING	GOMF	410	0.15912473	0.96121866	-0.38708663	1.0	-1.2174907	0.5718014	-2.1393065	0.009620865
RETICULOCYTOPENIA	HP	32	-1.5142688999999998	0.96139956	-2.1346095000000003	0.00018416464	-1.0934654	0.7121843000000001	-0.7694023	0.9894765
VESICLE_LUMEN	GOCC	287	-1.5153222	0.96189845	-1.2208215	0.7297768	0.94367003	1.0	1.5321348999999997	1.0
TEMPERATURE_HOMEOSTASIS	GOBP	153	-0.11908781	0.9619223	-0.93926245	1.0	-0.76902705	0.9832216999999999	-1.0600403999999999	0.70051694
CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	GOBP	165	-0.11925969	0.96202064	-1.0970973	0.90020245	-0.88471705	0.91791564	-0.877708	0.9228742
MICROTUBULE_BINDING	GOMF	254	-0.118056595	0.9622676	-1.2258173	0.7212217	-1.5327628	0.24543035	-1.3241573999999998	0.29992417
NADH_DEHYDROGENASE_ACTIVITY	GOMF	33	-1.518529	0.96229374	-1.1814296999999998	0.77589434	-1.2855453000000001	0.48505542	0.67906106	1.0
APNEA	HP	262	-0.11810958	0.9624775999999999	-0.8991779000000001	1.0	-1.3817861999999999	0.37621424	-1.2118129	0.45651156
CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	GOBP	252	-1.5190847	0.96293485	-1.0052379	1.0	-0.8973818000000001	0.9071499	-1.2565968	0.38635007
TALIPES_EQUINOVARUS	HP	285	0.15328754	0.96316797	-0.90174085	1.0	-1.1105546999999998	0.6912666000000001	-1.3863329	0.22643399
ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP	181	0.15388425	0.9632308	-0.5286920999999999	1.0	-0.87112623	0.9260351000000001	-1.4856477	0.14885831
INTELLECTUAL_DISABILITY_MODERATE	HP	220	0.15268724	0.9633527	-0.8463364999999999	1.0	0.74801296	1.0	-1.4247864	0.19429235
APLASIA_HYPOPLASIA_OF_THE_SKIN	HP	162	0.15404406	0.96337223	-0.84217936	1.0	-1.0670511999999999	0.7406844	-1.3041698999999998	0.3228382
COATED_VESICLE	GOCC	259	0.15332174	0.9633914000000001	-1.0372165	1.0	-1.5783171999999999	0.21965548	-1.1728503000000001	0.52025235
ABNORMAL_CORTICAL_GYRATION	HP	367	0.15423594	0.9634855999999999	-1.0854545	0.91909295	-1.6504081000000002	0.19350436	-1.2858905	0.34783745
REGULATION_OF_PROTEIN_SECRETION	GOBP	210	0.15525062	0.9635126	-1.0045921999999998	1.0	0.8051789	1.0	1.0537674	1.0
SPLICEOSOMAL_SNRNP_COMPLEX	GOCC	51	-1.5196062	0.9635203000000001	-1.2369963	0.7039838	-1.5667486000000002	0.22210529999999998	-1.0590019	0.7029763000000001
DERMATOLOGICAL_MANIFESTATIONS_OF_SYSTEMIC_DISORDERS	HP	262	0.15443008	0.9635895000000001	-0.8655013	1.0	-0.9948382	0.82019186	0.9735311	1.0
NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP	117	-0.11516069599999999	0.9636874	-0.8547051999999999	1.0	-1.0770181	0.7295959	-1.5366068000000002	0.11642319
ICHTHYOSIS	HP	123	0.15461327	0.96371734	-1.0020334000000002	1.0	-0.89288807	0.91150075	-0.8899466999999999	0.91346467
REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GOBP	232	-0.1156194	0.9638056999999999	-0.8349939000000001	1.0	0.7933913	1.0	1.0714883	1.0
RETROGNATHIA	HP	250	-0.11472003	0.96382034	-1.1302325	0.84848446	-1.4553056999999998	0.30261156	-1.0990548999999998	0.63756305
MITOTIC_NUCLEAR_DIVISION	GOBP	277	-1.5204950000000002	0.96384513	-1.5930351	0.25544414	-1.8255074	0.11006159	-0.7360475999999999	0.99606305
TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	GOBP	182	-0.11583559	0.9638671	-0.7266554000000001	1.0	-1.1024436000000002	0.69967324	-1.7788229	0.03701875
I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	GOBP	252	-0.11518392	0.9639143	-1.143686	0.8272064	-0.9642021000000001	0.8474096999999999	-0.85392576	0.94002223
THIN_VERMILION_BORDER	HP	348	-0.114038296	0.96412545	-0.89454013	1.0	-1.3855381000000002	0.3734333	-1.2194356000000002	0.4431952
CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GOBP	237	-1.5252921999999998	0.96455795	-0.9861738999999999	1.0	0.9043587	1.0	-1.5161358	0.12787993
ABNORMAL_LEUKOCYTE_PHYSIOLOGY	HP	238	-1.5230125	0.9645843000000001	-1.0465130999999999	0.9901321	-0.8594431999999999	0.93558323	-0.95994705	0.8345904000000001
RESPIRATORY_DISTRESS	HP	149	-0.113073274	0.9646822	-1.0218099	1.0	-1.3362120000000002	0.43514445	-1.0940963	0.6442453
NOTCH_SIGNALING_PATHWAY	GOBP	159	-0.11263502	0.9647860999999999	-1.0148736999999999	1.0	-1.0233178	0.7917329000000001	-1.2717533	0.36571273
ACTOMYOSIN_STRUCTURE_ORGANIZATION	GOBP	181	-0.112266466	0.96483743	-0.5553872	1.0	-1.3933811000000003	0.36447164	0.95925	1.0
GLYCOSYLATION	GOBP	226	-0.111599825	0.964902	-0.8970927	1.0	-1.566047	0.22251274	0.7143915	1.0
APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_FEET	HP	262	-1.5298475	0.9649446	-0.7581645	1.0	-1.1097794	0.69112694	-1.3629761999999999	0.24996035
T_CELL_DIFFERENTIATION	GOBP	230	-0.11170608	0.96505666	-1.020305	1.0	0.8331620999999999	1.0	0.8603793	1.0
RESPONSE_TO_CARBOHYDRATE	GOBP	186	-0.11106002	0.9650907	-0.9081316999999999	1.0	-0.9714594999999999	0.8417131	1.2111197	1.0
ABNORMAL_THYROID_MORPHOLOGY	HP	145	-0.11041889999999999	0.9653642	-1.0129318	1.0	-1.1341212	0.6631981	-0.9946795	0.79259974
ABNORMALITY_OF_CIRCULATING_ENZYME_LEVEL	HP	271	-1.5255383999999999	0.9656164	-1.0436401	0.9922174000000001	-1.3372322	0.43392262	1.3172411	1.0
ABNORMALITY_OF_UPPER_LIP_VERMILLION	HP	336	-0.10930303	0.9657505999999999	-0.89283085	1.0	-1.2960131000000001	0.4759718	-1.2774489	0.35888496
CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING	GOBP	26	-1.5328528000000001	0.96586245	-1.2382581	0.6990151	-1.3873202	0.37229270000000003	-0.8194868000000001	0.9649056
DILATED_CARDIOMYOPATHY	HP	139	-0.10934758	0.96595687	-0.786169	1.0	-0.9085622999999999	0.8967533999999999	1.5850893999999998	1.0
PRECATALYTIC_SPLICEOSOME	GOCC	47	-1.5264363	0.96625906	-1.3789668	0.502804	-1.6833153000000003	0.17998208	0.63719505	1.0
RESPONSE_TO_OXYGEN_LEVELS	GOBP	272	-1.5339006000000002	0.966348	-0.9656903	1.0	-1.2083037	0.5804159000000001	-1.3010253999999999	0.3277136
PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP	155	-0.10823580599999999	0.9663771000000001	-0.9812331	1.0	1.2128557	0.99891466	0.8397391	1.0
DELAYED_ERUPTION_OF_TEETH	HP	183	0.14770119	0.9665353000000001	-0.77623427	1.0	0.87977993	1.0	-1.3867973999999998	0.22568490000000002
MYOCLONIC_SEIZURE	HP	171	0.14693599999999998	0.96655494	-0.9006761000000001	1.0	-1.3077159999999999	0.46281305	-1.2897173000000002	0.34229309999999996
REGULATION_OF_MICROTUBULE_BASED_PROCESS	GOBP	226	-0.10772838400000001	0.9665639000000001	-1.2111489	0.74522054	-1.2353301	0.5474739000000001	-1.1139795	0.61598504
MYOCLONUS	HP	312	0.14704663	0.9667271999999999	-0.92563486	1.0	-1.3122096	0.45665159999999994	-1.2207093999999998	0.4410928
POLYHYDRAMNIOS	HP	210	0.14628594	0.9667655999999999	-0.8954223	1.0	-1.2855847	0.48522878	-1.4889428999999998	0.14707516
REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	GOBP	232	-1.5582684	0.96680564	-1.4595791999999999	0.38414198	-2.0199986	0.065157436	-0.81345475	0.9682728
NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	GOMF	458	0.14584424	0.9668348	-0.752923	1.0	-1.6700879000000002	0.18766081	-2.130675	0.005347705
DNA_REPLICATION	GOBP	266	-1.5349	0.96684235	-1.599286	0.24824566	-1.8495835999999999	0.10914615	-0.80269986	0.9738859000000001
REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP	265	-1.5595558999999999	0.96736944	-1.212977	0.7438689	-1.7444792000000002	0.15006487	-0.7599035	0.99117154
GLYCEROLIPID_BIOSYNTHETIC_PROCESS	GOBP	228	-0.10598925	0.9674594000000001	-1.1555233	0.80216295	-1.2950673000000001	0.47677764	-0.8175794	0.96545935
REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP	278	0.13979237	0.967535	-0.8859111999999999	1.0	-0.8790599	0.9216751	-1.2929678999999998	0.33847898
POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP	129	-0.10616229	0.9675596	-0.9559252	1.0	-0.9755607	0.83860147	-1.1966933000000002	0.47883633
REGULATION_OF_ACTIN_FILAMENT_LENGTH	GOBP	147	0.13857043	0.96762276	-0.5020408	1.0	-0.79555994	0.97144943	-1.4832829	0.15017934
JAUNDICE	HP	178	0.13892092	0.9676229	-0.97628224	1.0	-1.0634921	0.74419296	-1.0785117	0.6696715999999999
CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GOBP	255	0.13711454	0.96763116	-0.82204956	1.0	0.7008898	1.0	-0.8949903	0.90794927
ABNORMALITY_OF_MOUTH_SHAPE	HP	208	0.13988687	0.96771884	-0.9061227	1.0	0.7901001	1.0	-1.1276059999999999	0.59371895
ABNORMALITY_OF_DENTAL_ERUPTION	HP	224	0.13734545	0.96772105	-0.8219890999999999	1.0	-0.8533562	0.9388973	-1.460467	0.16635948
RNA_CATABOLIC_PROCESS	GOBP	255	-1.5616451999999998	0.9677406999999999	-1.1951063999999998	0.7656364999999999	-1.7207424999999998	0.16755007	-0.7750302	0.98619014
ABNORMALITY_OF_FONTANELLES	HP	154	0.139	0.9678189	-1.0215529	1.0	-1.2876117	0.48303500000000005	-1.1436336999999999	0.5692331
DIFFICULTY_WALKING	HP	252	0.1440327	0.96784925	-1.0388508	0.99764663	-0.9457233	0.8651846	-1.0334347	0.7437307
MICROPENIS	HP	219	0.13598618	0.96790034	-1.0478406999999998	0.9888894	1.077156	1.0	-0.91200286	0.8902146999999999
CIRRHOSIS	HP	125	0.14359339	0.96790165	-0.9684027	1.0	-1.0594536	0.748428	-1.1326871	0.58789027
REGULATION_OF_HORMONE_SECRETION	GOBP	193	0.13995676	0.967915	-0.94975454	1.0	0.8881001000000001	1.0	1.08705	1.0
IMMUNODEFICIENCY	HP	198	-1.5521098	0.96792793	-1.050418	0.9836292999999999	-1.1421591	0.6545706	-1.0300723	0.74792945
SUBCUTANEOUS_HEMORRHAGE	HP	209	0.14026174	0.9679447	-0.8169498000000001	1.0	-0.6612986999999999	1.0	-1.573401	0.10211956
EPITHELIAL_CELL_DEVELOPMENT	GOBP	183	0.13735324	0.9679613000000001	-0.71561134	1.0	0.6157873	1.0	-1.625456	0.082440585
ENDOSOME_MEMBRANE	GOCC	485	0.13769520000000002	0.96796894	-1.0862479	0.91944087	-1.1569833999999999	0.6393203000000001	-1.151743	0.5565116999999999
REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP	245	-1.5349514	0.9680204	-0.92407656	1.0	-0.54421127	1.0	-1.1683016000000002	0.52726525
INTERICTAL_EEG_ABNORMALITY	HP	269	0.1354306	0.9680405000000001	-0.8685183000000001	1.0	-1.3246721000000001	0.44903329999999997	-1.2560937	0.38617882
VACUOLAR_MEMBRANE	GOCC	404	0.14300679	0.96804816	-1.1298503	0.84691274	-1.0440842	0.7687069000000001	0.59579515	1.0
REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP	140	0.13607918	0.96808404	-1.1702988	0.7879951999999999	-0.5855026	1.0	-0.9620931999999999	0.83139044
ABNORMAL_PHALANGEAL_JOINT_MORPHOLOGY_OF_THE_HAND	HP	183	0.14040838	0.9680857	-1.008904	1.0	-1.4366761000000001	0.3208926	-1.2964388999999998	0.33464336
NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP	144	0.13429339	0.9681026	-0.8390445	1.0	-1.0670562	0.7409091999999999	-1.565967	0.104179315
PROTEIN_SERINE_KINASE_ACTIVITY	GOMF	336	0.14182448	0.9681049	-0.81814843	1.0	-1.6223101999999998	0.20899014	-1.3195522	0.30526403
HYPOREFLEXIA	HP	325	0.13480303	0.9682216	-0.9206943999999999	1.0	-1.2918922	0.47868252	-1.2074858	0.46327925
HEXOSYLTRANSFERASE_ACTIVITY	GOMF	181	0.13143238	0.96826595	-0.8565366	1.0	-1.0301799	0.7858626999999999	-1.1423212	0.5719885
MOTOR_SEIZURE	HP	312	0.13439214	0.96827453	-0.92076623	1.0	-1.5327628	0.24500719	-1.2820623	0.35188162
ABNORMAL_AGGRESSIVE_IMPULSIVE_OR_VIOLENT_BEHAVIOR	HP	324	0.14046426	0.96829164	-0.88061017	1.0	-1.3684777	0.3927584	-1.5950581	0.09449751
ABNORMAL_RENAL_PELVIS_MORPHOLOGY	HP	195	0.13363375	0.9683072	-0.8614927	1.0	-1.2833598999999998	0.48684138	-1.3536409	0.2614736
REGULATION_OF_PEPTIDE_TRANSPORT	GOBP	154	0.14183937	0.96833986	-0.9666630999999999	1.0	1.0009582000000001	1.0	1.2257075000000002	1.0
SPHINGOLIPID_METABOLIC_PROCESS	GOBP	147	0.14113803	0.96833986	-0.81743366	1.0	-1.2284614999999999	0.55737925	-1.3857351999999998	0.22714321
LYASE_ACTIVITY	GOMF	179	0.13165867	0.9683613000000001	-1.1464298000000002	0.82497466	-1.2049131000000002	0.58424497	-0.9133465000000001	0.8885339
POSITIONAL_FOOT_DEFORMITY	HP	357	0.14205518	0.96844244	-0.93452275	1.0	-1.2361328999999999	0.5461951999999999	-1.3998555	0.21416315
PROTEIN_AUTOPHOSPHORYLATION	GOBP	212	0.14053872	0.96848893	-0.8186641	1.0	-1.1321001	0.66646475	-1.4257483	0.19413668
REGULATION_OF_INSULIN_SECRETION	GOBP	127	0.13174507	0.968542	-0.8512445	1.0	0.9734556000000001	1.0	1.1524333	1.0
WEAKNESS_OF_FACIAL_MUSCULATURE	HP	224	0.13234779	0.9686427	-0.9116955	1.0	-0.9416548	0.86838585	-1.2306784	0.42478713
