NAME	dbtype	SIZE	NES_DMSO_0_c_vs_DMSO_120_c	FDR_q-val_DMSO_0_c_vs_DMSO_120_c	NES_DMSO_0_c_vs_DMSO_30_c	FDR_q-val_DMSO_0_c_vs_DMSO_30_c	NES_DMSO_0_c_vs_SY_0_c	FDR_q-val_DMSO_0_c_vs_SY_0_c	NES_DMSO_120_c_vs_SY_120_c	FDR_q-val_DMSO_120_c_vs_SY_120_c	NES_DMSO_30_c_vs_DMSO_120_c	FDR_q-val_DMSO_30_c_vs_DMSO_120_c	NES_DMSO_30_c_vs_SY_30_c	FDR_q-val_DMSO_30_c_vs_SY_30_c	NES_SY_0_c_vs_SY_120_c	FDR_q-val_SY_0_c_vs_SY_120_c	NES_SY_0_c_vs_SY_30_c	FDR_q-val_SY_0_c_vs_SY_30_c	NES_SY_30_c_vs_SY_120_c	FDR_q-val_SY_30_c_vs_SY_120_c	NES_DMSO_30_as_vs_MBPP1_30_as	FDR_q-val_DMSO_30_as_vs_MBPP1_30_as	NES_DMSO_30_d_vs_SY5102_30_d	FDR_q-val_DMSO_30_d_vs_SY5102_30_d
MICROTUBULE_ASSOCIATED_COMPLEX	GOCC	151	0.67273843	0.9829905999999999	0.6477878	0.98548806	-0.7820465999999999	0.9703535	-0.8405669	0.9701513	-0.8597587	0.98015285	0.8045829000000001	1.0	-0.71072054	0.99410075	0.65705067	0.9976844000000001	-0.9076385	1.0	-1.0089629	0.73325604	-0.9515836	0.99626744
URETHRAL_ATRESIA	HP	23	0.6689871000000001	0.9830029	-0.6919469	0.9769049999999999	0.8293726	0.7847549	-0.5332284	1.0	-0.5480385999999999	1.0	1.1964252	1.0	0.62751454	1.0	0.79887575	0.9952985999999999	-0.86396927	1.0	-0.668903	0.9839379	-0.52565044	1.0
TRABECULA_FORMATION	GOBP	22	0.67099386	0.98304343	-0.7721984000000001	0.9551934000000001	-1.7013068999999998	0.8746649999999999	-1.291731	0.29866567	0.7250319000000001	0.9629359000000001	-1.3184736000000001	0.46196526	-1.0117996999999999	0.84435785	-0.9788765	0.81475437	-0.7254439	1.0	-1.2765568	0.34318150000000003	-1.0952921999999998	0.77772206
BILIARY_CIRRHOSIS	HP	33	0.66846645	0.9832110000000001	0.6391688	0.9858537	3.4950335	1.0	-0.76989055	0.9890196	1.0414908	0.71047425	-1.1135334	0.6124043	-1.1385136999999999	0.76687723	-1.1136322	0.72288394	0.48588973	0.993031	-1.2459006000000001	0.38506275	-1.0118425	0.93453866
MYELODYSPLASIA	HP	99	0.66863316	0.983218	-1.2126275	0.68759006	2.2415112999999995	1.0	-0.9497542	0.8958232	1.608882	0.31876627	0.6118036	1.0	-0.95065826	0.8858368000000001	-1.5818781	0.34198433	1.1058798	0.99755025	-0.7812786999999999	0.9485294	-1.03165	0.907284
POSITIVE_REGULATION_OF_AXON_EXTENSION	GOBP	38	0.668022	0.9833118000000001	1.0650861	0.8124821	-0.12021789999999999	0.9891970999999999	-1.0073838	0.8256120000000001	-1.0323452	0.9282164	1.0267629999999999	1.0	-0.5813334	1.0	1.1207743000000001	0.85430485	-1.1659296000000001	1.0	-0.7669050000000001	0.9566037000000001	-0.90234685	1.0
REGULATION_OF_NEUROBLAST_PROLIFERATION	GOBP	31	0.66818035	0.98332924	1.1119784	0.7750679	0.49320772	0.8966565000000001	-0.752741	0.9919014000000002	-1.2987063	0.86279505	-0.8924694999999999	0.8386245999999999	0.7468668	0.9826575999999999	1.1451753	0.84026945	-1.2367834	1.0	-1.3039558999999998	0.3071202	-1.2447978000000002	0.5500670999999999
PROXIMAL_MUSCLE_WEAKNESS_IN_LOWER_LIMBS	HP	47	-0.8289401	0.98368233	0.9290209999999999	0.9023419	-0.14558434	0.9832931	-0.8892264999999999	0.94508576	-0.9070982	0.96774155	-0.9513985999999999	0.77298146	-1.069769	0.8159255	0.92418647	0.97466624	-1.1575478000000001	1.0	-1.4541766999999999	0.14558427	-1.1388969999999998	0.6861387
X_LINKED_DOMINANT_INHERITANCE	HP	56	-0.8296574000000001	0.98375064	-1.0894061000000002	0.76827353	0.6155866	0.82814795	-1.0559319999999999	0.74746203	1.084082	0.682063	0.7411260999999999	1.0	-1.0301372	0.8387114	-0.8997883	0.86774004	-0.7111377	1.0	-1.1600829	0.5115900999999999	-0.9847860999999999	0.9639469
ABNORMALITY_OF_MALE_INTERNAL_GENITALIA	HP	57	-0.8301521999999999	0.98375636	-0.8565458	0.90938497	-1.215919	0.9375399	-1.2612959	0.33835962	-0.8715724	0.97503644	-1.3530566000000002	0.44489650000000003	-1.0374504	0.833417	0.684134	0.99941295	-0.6731180999999999	1.0	-1.5254018	0.078962326	-1.0663368	0.84194106
NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP	59	0.6668134	0.9840555000000001	0.88330865	0.9212030999999999	-1.0282031999999999	0.9560867000000001	-1.2509965	0.3540173	1.1317358999999998	0.6355624	-0.7504337	0.9454813	-0.75179136	0.98365694	0.8985904	0.9803238000000001	-0.8528769	1.0	-1.1384126	0.542858	-0.98628247	0.9628024
PRESYNAPTIC_ACTIVE_ZONE	GOCC	71	-0.82898426	0.9841078000000001	1.0679638	0.8096343	-1.088516	0.9615165999999999	-1.0530035	0.7524531	-1.2620494	0.8834770000000001	-1.1873595	0.55754864	-1.0386469	0.83308285	0.96236986	0.9667841999999999	-1.0586149	1.0	-1.4889803999999998	0.11599185	-1.1119249	0.73837394
CELLULAR_GLUCOSE_HOMEOSTASIS	GOBP	132	-0.8291969000000001	0.98419535	-1.2161973	0.68988127	-1.0426130999999998	0.9504434000000002	-1.0626183	0.73505205	0.91871643	0.8160859	0.91757035	1.0	-1.2582374	0.66499454	-1.1289796	0.7088717	-0.9238076999999999	1.0	-1.2162396	0.42803672	-1.0598853000000001	0.85442847
ACIDEMIA	HP	21	-0.8301796	0.98422325	-1.1871856	0.7048729	0.8566638000000001	0.78209674	-0.52426195	1.0	0.74117357	0.95664334	0.9760908000000001	1.0	-1.056293	0.82464147	-1.360764	0.57205707	-0.5230446	1.0	1.0521666	0.9722632	-0.79749095	1.0
CELL_CELL_ADHESION_MEDIATOR_ACTIVITY	GOMF	48	0.6663073	0.98441625	0.8096023	0.9494233	0.45233655	0.92261714	-0.80404353	0.98263997	0.8264439	0.8952266	-0.60903925	0.99042153	-0.54181296	1.0	1.0086931000000001	0.9396575999999999	-1.027919	1.0	-0.8542255	0.9045726999999999	-0.7778795999999999	1.0
CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING	GOBP	67	-0.80988485	0.9844744000000001	1.2748208	0.648605	-1.2197155000000002	0.9405209000000001	-1.2014983	0.44268838	-1.3024386000000001	0.8643334	-1.2228809999999999	0.5344375	-0.92859036	0.89203775	1.1345139	0.84747404	-1.1011167	1.0	-1.3763812	0.2214742	-0.9515375	0.9962126
MACULAR_DEGENERATION	HP	83	0.6652776	0.9845768	1.0707593	0.80761427	0.26159322	1.0	0.63392997	1.0	-1.1080295	0.9083624	0.8028661	1.0	0.68981326	0.9964089	1.0466541999999999	0.90927434	-0.9692216999999999	1.0	0.8073549	1.0	-0.62780553	1.0
BROAD_FINGER	HP	147	0.6657535	0.98463905	0.7125114	0.9773837	0.114455305	0.9990530999999999	-1.0243421999999998	0.7983687	-0.78911245	0.9913690999999999	0.80850273	1.0	-0.867358	0.92839456	0.6734901	0.9976164000000001	-0.8681540999999999	1.0	-1.1085666	0.58592486	-1.0134504999999998	0.9311456
AZUROPHIL_GRANULE_LUMEN	GOCC	79	0.66592425	0.9846444	-1.0527143	0.7927529000000001	0.33925659999999996	0.9758747999999999	-0.46099102	1.0	1.2615023	0.5272486999999999	0.97622365	1.0	0.53540283	1.0	-0.40799177	1.0	0.74729145	0.9894076999999999	-0.49062159999999994	1.0	-0.61244	1.0
REGULATION_OF_STEM_CELL_DIFFERENTIATION	GOBP	58	0.66550285	0.98472345	-0.9768690000000001	0.8395648000000001	-1.2659935	0.9322343000000001	-1.3072377	0.2745051	-0.9627215	0.95107555	-1.4373871999999999	0.3945575	-1.3718063	0.5775226	-1.0092303	0.79521704	-1.1922620000000002	1.0	-1.5064882	0.09644185	-1.2026558	0.59422934
PERITONITIS	HP	36	0.6653185	0.9847284	-1.0192553	0.8044498999999999	0.8997923000000001	0.80661833	-0.6594789000000001	1.0	1.1719393999999999	0.59692246	0.8154494000000001	1.0	-0.82550514	0.94797873	-1.0929558	0.7398859	0.81806934	1.0	-1.0389228000000001	0.6921541999999999	-0.8103553000000001	1.0
POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GOBP	218	0.6648812	0.9847971	-1.2705138999999999	0.6677524	-1.0613643999999998	0.9661052	-1.1829207	0.48286447	1.4096001	0.42346993	-1.0524528999999998	0.6730666999999999	-1.1580076000000001	0.750167	-1.3353854	0.57181895	0.84037054	1.0	-1.4689207	0.1321443	-1.2290103	0.57120013
PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION	GOBP	32	-0.81020445	0.984883	0.5436713000000001	0.99891144	0.5703876999999999	0.8504877000000001	-0.71592355	0.99538225	-0.78017443	0.98830175	-0.37701035	0.9998344000000001	-1.1734093	0.74443746	0.61935943	1.0	-0.9989396	1.0	-0.9021030999999999	0.8626783000000001	-1.0308062	0.9086787000000001
ARTERIAL_STENOSIS	HP	97	-0.8093710999999999	0.9849539	0.64196974	0.98718566	-1.0040386000000001	0.96500486	-0.61931646	1.0	-0.7353264	1.0	1.2254505	1.0	-0.968968	0.87403095	0.82065654	0.99553114	-1.0676444	1.0	-0.6654429000000001	0.9832276	-1.060871	0.85363644
ABNORMAL_EATING_BEHAVIOR	HP	87	-0.81039065	0.9850313	-0.7104726	0.97219044	-0.09509513	0.9936777	-0.99977934	0.83543503	-0.685275	1.0	0.9423369	1.0	-0.89955044	0.91746557	0.7404837	0.9981974	-0.9053886	1.0	-1.209035	0.43841260000000004	-0.899314	1.0
OMPHALOCELE	HP	76	0.66438484	0.98515075	0.82755953	0.94056714	1.9744258999999997	1.0	-1.1970148999999999	0.45190915	-0.84627056	0.9801030000000001	0.76429427	1.0	-1.0127585	0.84415334	0.81711483	0.9981495000000001	-1.1688464	1.0	-1.1130878	0.5801245	-1.146261	0.67689955
MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	GOBP	23	-0.8124019	0.9856802	0.70268774	0.97831464	0.7055716999999999	0.7922785	0.91898936	1.0	-1.40878	0.88531125	0.9733501	1.0	-0.51689565	1.0	1.1748761	0.80888253	-1.375415	0.8978709	0.7433688	1.0	-0.3982031	1.0
THICK_EYEBROW	HP	129	-0.82739496	0.98581886	-1.0371634	0.8006864	-0.07731685	0.9969290000000001	-1.1272280000000001	0.59910864	0.8806165000000001	0.8453774	0.63805985	1.0	-1.3369954	0.5978420999999999	-1.0937716	0.74027103	-0.7882891	1.0	-1.2731296	0.34796178	-1.0430887	0.8870674000000001
ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE	GOBP	28	0.6631494000000001	0.98592114	-1.0012040999999998	0.8221582000000001	0.95896316	0.81274074	-1.1476805	0.5561005	1.3268579	0.4855882	0.89881355	1.0	-0.6603448000000001	1.0	0.68145335	0.9987450999999999	-0.70684904	1.0	0.68699425	1.0	-0.59132147	1.0
REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP	33	-0.813545	0.985999	-0.7242663	0.9661716999999999	0.3887136	0.9557819	-0.99079996	0.84885246	0.9974758	0.7514419	0.4493724	0.9990838	-1.02457	0.8411549999999999	-0.8195247	0.91255033	-0.5178119000000001	1.0	-0.6833989	0.98018384	-1.1605451	0.65292835
HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	GOBP	30	0.66291195	0.9860014000000001	-0.74697894	0.9654079	0.25572535	0.99930984	-1.2369982	0.3800864	-0.7996803000000001	0.9914455	-0.9502145000000001	0.77401114	-1.2024318999999999	0.7109861	-1.1581758	0.6962125	-0.7955251	1.0	-1.173799	0.49185547	-1.1885839	0.6104616999999999
ABNORMAL_MORPHOLOGY_OF_THE_MUSCULATURE_OF_THE_NECK	HP	57	0.6632468	0.98600805	-1.318976	0.64157665	0.28436607	0.9937372999999999	-1.0242194	0.7982509	1.2034293	0.5723520999999999	0.89516056	1.0	0.59183687	1.0	0.57601655	1.0	-0.7213793000000001	1.0	-1.0430297	0.6861980999999999	-0.9570208	0.9942451999999999
RIBONUCLEOPROTEIN_COMPLEX_BINDING	GOMF	149	-0.80800027	0.98601335	-1.3244578000000002	0.63438094	-1.0648429	0.9675166	-1.1908245000000002	0.46520135	1.2666605	0.5224942	0.772096	1.0	-1.0828539	0.8076270000000001	-0.96301186	0.8288745999999999	-0.8242908000000001	1.0	-1.0284714	0.70651925	-0.9435941999999999	1.0
HYPOPLASTIC_FACIAL_BONES	HP	59	0.6624894	0.98606616	0.62448496	0.9887986999999999	0.29746845	0.9917645	-0.9589321	0.88494045	-0.5342805	1.0	1.3014809999999999	1.0	-0.94396126	0.88738877	0.9922620999999999	0.95020175	-1.1345366000000001	1.0	-0.9633789	0.79463303	-0.9788154	0.97029185
NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	GOBP	43	0.6626678	0.9860665999999999	0.817571	0.943999	-0.23296158	0.9596476999999999	0.699349	1.0	-0.542231	1.0	1.1318122	1.0	0.6776177	0.9988183	1.2719865	0.7457556	-1.0907294	1.0	-0.43481416	1.0	0.723262	1.0
ABNORMALITY_OF_THE_2ND_TOE	HP	38	-0.81377167	0.98607063	0.7855986	0.95601916	0.5762533000000001	0.8478869000000001	-1.2207727	0.40541565	-0.96939164	0.9515135	-1.5487461	0.3283472	-1.3358531	0.5979789000000001	-1.0845317	0.74458236	-0.94624096	1.0	-1.4616059	0.13908263	-1.3340681	0.45874380000000003
POSITIVE_REGULATION_OF_AMINE_TRANSPORT	GOBP	33	-0.81138796	0.98611057	1.0032055	0.8518232	0.67465323	0.8092307	0.74278903	1.0	-1.3392868999999998	0.85731465	0.9595146999999999	1.0	-0.7156821	0.9935703000000001	1.0288184	0.9219861999999999	-1.213437	1.0	-0.51857156	1.0	0.7384301	1.0
REGULATION_OF_T_CELL_PROLIFERATION	GOBP	145	-0.8126477	0.98619723	0.73078305	0.9671221999999999	-1.0638468	0.9673857	-1.2126278999999998	0.42143756	-0.91021115	0.9659877	-1.1282383999999999	0.59841615	-1.3399983999999998	0.5938894	0.7004236999999999	0.9984021000000001	-1.2126626	1.0	-1.3680558999999999	0.2313822	-1.1234998999999999	0.7152818
POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	GOBP	24	-0.8274449	0.9862408000000001	-0.9846575999999999	0.83241004	-1.5638199	0.92801917	-1.2851378999999998	0.31115544	1.2929487	0.50552446	-1.0894883	0.63767344	-1.2649127	0.6626861999999999	-0.9895051	0.8093058000000001	-0.9983625	1.0	-1.6093502	0.035431705	-1.2532578	0.54485047
POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP	26	-0.8141592	0.9863129	-0.7451218000000001	0.9644391999999999	-1.6775330000000002	0.87231904	0.8561075999999999	1.0	-1.2814624	0.87643605	1.6872566000000002	1.0	-0.72753614	0.99131	1.2916263000000001	0.7395696999999999	-1.4745148000000001	0.892548	-0.85136116	0.90818787	-1.1122056999999999	0.7388226999999999
PRECATALYTIC_SPLICEOSOME	GOCC	51	-0.8080963000000001	0.9863329	-1.1670327	0.7251708	-0.44154787	0.95783836	-1.1817733999999998	0.4848022	1.1375031	0.63180906	-0.70655197	0.96896267	-0.9730270000000001	0.8725889000000001	0.66389555	0.9973530999999999	-0.8408376000000001	1.0	-1.373372	0.22472829	-1.047985	0.877948
PELVIC_KIDNEY	HP	34	-0.81177706	0.98640656	0.52813023	0.9993371999999999	-0.26391295	0.9522983	1.2026298	1.0	0.6916999	0.97756124	1.450984	1.0	0.95540017	0.914501	1.1310871	0.84669405	-1.1244079	1.0	0.95609	0.9953698000000001	-1.1431155000000002	0.67968756
MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	GOCC	54	-0.8130586	0.98644114	0.9360341	0.89694166	-0.35733923	0.9510924000000001	-0.87793213	0.9507423	-0.8416153000000001	0.98017293	-1.0101188	0.71381897	-1.0274729999999999	0.84028506	0.7363529000000001	0.9986653	-0.8504214	1.0	-0.8134741	0.9343113999999999	-1.1101936000000001	0.7423165
PHOSPHATIDYLINOSITOL_BINDING	GOMF	253	-0.81276006	0.98650444	0.6405173000000001	0.98705816	-1.0366238	0.95197964	-0.928298	0.9180041999999999	-0.8178394	0.9878073	0.9916961	1.0	-0.81496274	0.95655423	0.8893369000000001	0.9846168	-0.993318	1.0	-0.87546074	0.89025426	-0.8384067	1.0
GASTROPARESIS	HP	25	-0.8192787	0.9865516	-0.70272565	0.9718133	0.44879144	0.92677724	-0.8825957	0.9483889999999999	0.6677702	0.9878655999999999	0.7100985	1.0	-1.3744646	0.5794285	-1.0804378	0.74366623	-0.7315709	1.0	-1.3624641000000002	0.23934905	-1.1081263000000001	0.7475533000000001
DROWSINESS	HP	32	-0.8150585	0.9865904000000001	-0.7675835999999999	0.9564466	0.6128768	0.8296046	-0.81188023	0.9799266	0.89466363	0.83277655	0.72313476	1.0	-0.754302	0.98260945	-0.8008991	0.9239343000000001	-0.42153105	1.0	0.9590266	1.0	-0.67506117	1.0
DELAYED_CLOSURE_OF_THE_ANTERIOR_FONTANELLE	HP	24	-0.8234133	0.9865919	-1.1396104999999999	0.7411471	1.0736971000000002	0.8478177	-0.88606447	0.94709444	0.8564079	0.8722475000000001	0.8652545	1.0	-1.1067632	0.79995257	-0.8505271	0.8907244000000001	-0.7669457	1.0	-0.977037	0.77604204	1.1580309	1.0
REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	GOBP	36	-0.8145085	0.98666596	0.7629539000000001	0.9586617000000001	0.5849776	0.8445245000000001	-0.40969175	1.0	0.7166153000000001	0.9680532	1.1818378	1.0	-0.79301095	0.96649885	0.9860926	0.95144945	-1.1373583999999999	1.0	-0.65085274	0.9874357	-0.77810943	1.0
MOTOR_POLYNEUROPATHY	HP	27	-0.81526196	0.9866969999999999	0.97163814	0.87153465	-0.31899548	0.9490235999999999	-0.54547113	1.0	-0.8724931	0.9740745000000001	1.2705365	1.0	0.5497522	1.0	1.1238906000000002	0.8523508	-0.9749769	1.0	0.81427485	1.0	-0.6850975	1.0
ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF	355	-0.81472325	0.9867366	1.1179446000000002	0.7705347	1.2108743	0.9393153000000001	-0.604989	1.0	-1.4524549999999998	0.89227986	1.0880471	1.0	-0.82658225	0.94811445	1.0959696	0.86761	-1.2737764999999999	0.9988431999999999	-0.77476597	0.9525448000000001	-0.5691553	1.0
ABNORMAL_SUBARACHNOID_SPACE_MORPHOLOGY	HP	123	-0.8067963	0.9868016	-0.90859324	0.8763501	-0.8509049999999999	0.97532684	-0.8010063000000001	0.98358655	0.83048785	0.8932413	-0.7475550999999999	0.9477472	-0.9379221999999999	0.8884574000000001	-0.8807859	0.8689726000000001	-0.9784074	1.0	-1.1188991000000001	0.5711734	-1.0848036	0.80408597
FUNCTIONAL_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA	HP	210	-0.8217479	0.9868111999999999	0.6842096	0.98088086	-1.01722	0.9617924999999999	-1.0332546999999999	0.78227395	0.75656796	0.9489528	0.84429324	1.0	-1.0385541	0.83206517	0.75901264	0.9967579	-0.9491403	1.0	-0.8950698	0.8715876	-1.024993	0.9193103000000001
ABNORMALITY_OF_VITAMIN_B_METABOLISM	HP	40	-0.8238029	0.98685837	-1.1106664	0.75440496	-0.17560014	0.9734648000000001	-0.82713556	0.9757531999999999	-0.5272601	1.0	1.067968	1.0	-0.85374606	0.93405694	-0.8487392	0.8903605	-0.873566	1.0	-0.5410186	1.0	-0.5807861	1.0
NUCLEUS_LOCALIZATION	GOBP	24	-0.8201716999999998	0.98686045	0.5938135	0.9947187	0.48237749999999996	0.90264213	0.8687345999999999	1.0	-0.65684223	1.0	0.7657424	1.0	0.35501918	1.0	0.8312786	0.9943219999999999	-0.6364837	1.0	-0.78323287	0.94820225	-0.68787456	1.0
LEUKODYSTROPHY	HP	104	-0.8240349	0.98690325	0.82188493	0.9417508	-0.9676136999999999	0.9725869	-0.6469161	1.0	0.8692668	0.85669357	0.9263126	1.0	-0.96084374	0.87995124	0.7294871999999999	0.99769175	-0.51887923	1.0	-0.62021196	0.9922460999999999	-0.7196793	1.0
URETHRAL_STENOSIS	HP	52	-0.8193554	0.9869171	-0.9108513	0.87415063	0.36960053	0.9635870000000001	1.3245825	1.0	0.9662411	0.77259916	1.445639	1.0	0.7696504	0.9768899999999999	0.9198594999999999	0.9773388000000001	-0.7124073000000001	1.0	1.10019	0.9606513000000001	-0.6761997	1.0
ABNORMALITY_OF_RENAL_EXCRETION	HP	53	0.66116464	0.9869357	0.58358854	0.99635625	-1.3587736000000001	0.9335530999999999	-1.1754403999999998	0.49758166	0.79364854	0.92179656	0.9804190999999999	1.0	-0.8650617	0.9290790999999999	0.75319785	0.996159	-0.5943545	1.0	-0.6674966999999999	0.9837179	-0.8084523	1.0
ENDOCRINE_HORMONE_SECRETION	GOBP	43	0.66097486	0.9869706	-0.6113526999999999	0.9943533999999999	0.5012019	0.8968280000000001	-1.2082341	0.42908695	-0.9304860999999999	0.95809585	-0.99142134	0.73383456	-1.1711066	0.74580437	-0.8843125	0.8695088	-0.9120805000000001	1.0	-1.2267318999999999	0.41156393	-0.9423533000000002	1.0
POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP	62	-0.8206198	0.98698723	1.2019844	0.7084938000000001	2.9533044999999998	1.0	-1.0814011000000001	0.6941835	-1.4971321000000002	0.8636256999999999	0.96848816	1.0	-1.1373221000000002	0.768645	1.1436365	0.84280294	-1.2763187	1.0	-1.0829791000000002	0.6241971	-0.96452004	0.9860495000000001
TUBULIN_DEACETYLATION	GOBP	22	-0.8158812	0.98702306	-1.0579696	0.7880041999999999	0.46897662	0.9108321	-0.839501	0.9705763000000001	0.5866178000000001	1.0	-0.61680835	0.9892257	-1.1498448000000001	0.75792277	-0.8386899	0.8928969999999999	-0.4349356	1.0	-1.2128972	0.43243262	-1.1405275	0.68347335
CONGENITAL_CONTRACTURE	HP	140	-0.8069439	0.98703456	-0.8268808000000001	0.9290393	0.1750533	1.0	-0.739925	0.9933091000000001	0.7676907	0.9415831	1.0243218	1.0	-0.7955545999999999	0.96684396	0.8045055999999999	0.9959336	-0.96346986	1.0	-0.6852937	0.98072296	-0.7820822	1.0
CEREBRAL_WHITE_MATTER_ATROPHY	HP	42	-0.8234199000000001	0.9870988000000002	-0.95416373	0.84491795	0.45388642	0.9219412	-1.081243	0.6944547	0.6617187	0.988376	-0.6832762	0.9765028	-1.0100056999999998	0.8476424000000001	-0.6541876	0.9840116	-1.0146245999999999	1.0	-1.1621305	0.50942546	-0.8809445	1.0
PRERIBOSOME	GOCC	77	-0.82235026	0.98716563	1.0223050999999999	0.8404360000000001	-0.22795133	0.9604185	-0.93337446	0.91216624	-1.1353338	0.8995605	-0.8394164000000001	0.8877965	-0.9368966999999999	0.8884833000000001	0.99440414	0.94930106	-1.116749	1.0	-1.3297484	0.27660683	-1.1458085	0.67630523
EEG_WITH_BURST_SUPPRESSION	HP	34	-0.817612	0.9871738000000001	-0.9854961999999999	0.8336867	3.2614994	1.0	-0.510578	1.0	-1.194659	0.88570935	0.74520415	1.0	-0.86805254	0.92851126	-1.174111	0.6894519	-0.7322390999999999	1.0	-0.9714552	0.78367484	-1.0218886	0.9220853000000001
CORONAL_CRANIOSYNOSTOSIS	HP	24	-0.8173376	0.98718274	-0.70831585	0.97190243	-0.15938903	0.97774994	-1.3120806999999999	0.2704829	-0.5354193	1.0	-1.0487517	0.6761629	-1.0191675	0.84458387	-0.7998121	0.92472994	-0.72657067	1.0	-1.3452102	0.2591765	-1.1401961999999999	0.68314
ORGANELLE_MEMBRANE_CONTACT_SITE	GOCC	39	-0.81709296	0.987183	1.0437555	0.8268805	-1.3586628	0.9310376	-0.7635890999999999	0.99026567	-1.4926723999999998	0.8780568999999999	0.93401855	1.0	0.6108864	1.0	1.2137195	0.7795503	-1.2232348999999998	1.0	-0.7080364	0.97491604	-0.8790379999999999	1.0
CARBOHYDRATE_HOMEOSTASIS	GOBP	210	0.660419	0.9872009	0.6793898	0.983195	-1.0164672	0.9611404	-1.1250775	0.60335934	0.8496516	0.878411	0.79977804	1.0	-1.205065	0.7110299	0.6480733	0.99946076	-1.022169	1.0	-1.2665714	0.3575764	-1.051986	0.8718324000000001
PULMONIC_STENOSIS	HP	116	-0.8202529000000001	0.98721	0.7010554	0.9790804	0.10993884	0.9983306000000001	-0.7049983	0.9963824	-1.1430383999999998	0.8988224	1.1700938	1.0	-0.6675217	1.0	0.81045717	0.9983266	-1.1227973	1.0	-1.1950276000000002	0.46070212	-1.0866927	0.799456
PROTEIN_PHOSPHATASE_2A_BINDING	GOMF	30	0.6598624	0.98722315	0.8719912000000001	0.92555845	0.54200464	0.8708957	-1.2237561000000001	0.40083447	-1.0153731	0.9306113000000001	-1.1437254	0.5899656	-0.9923183000000001	0.8621175999999999	0.72669566	0.9972358	-1.1631405000000001	1.0	-1.435306	0.16078833	-1.1735883999999999	0.6331043000000001
ABNORMAL_METAPHYSEAL_TRABECULATION	HP	22	-0.8071022	0.9872234000000001	-0.92972785	0.8605741	0.98064774	0.8140873000000001	1.1046643	1.0	0.7409791	0.956417	1.0690278999999998	1.0	-0.73189765	0.9898366	-0.5771195	0.9989305	-0.69123936	1.0	-0.7643093000000001	0.9574113999999999	-0.7384223000000001	1.0
CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF	122	0.6599986	0.9872731	1.0647441	0.812467	2.1025742999999997	1.0	-0.79134744	0.98406965	-1.3316376	0.85311186	0.9926771000000001	1.0	0.59429294	1.0	1.0657253999999998	0.8951572	-1.2067151000000003	1.0	-0.7615272	0.9580175	-0.8391133	1.0
NECROTIC_CELL_DEATH	GOBP	55	-0.8178092	0.9872837999999999	0.79576266	0.9525367	-0.17893717	0.97300947	-0.96586406	0.8766659	1.0639195	0.6956817	0.7714214	1.0	0.6839312	0.99722064	0.9727589	0.9611165999999999	0.8523459999999999	1.0	-1.2067018999999999	0.44250757	-1.1178968	0.7252926
SEVERE_POSTNATAL_GROWTH_RETARDATION	HP	33	-0.82071924	0.98731273	0.56977725	0.9959275	-0.18626527	0.9721780000000001	-1.3409528999999998	0.24042973	-0.9229567	0.9621619	-1.0626193000000002	0.66262877	-0.90659875	0.913364	0.94645196	0.9732065999999999	-1.0036488000000001	1.0	-1.2720461	0.3491203	-1.0049546999999999	0.94460005
ABNORMAL_RENAL_COLLECTING_SYSTEM_MORPHOLOGY	HP	25	-0.80625266	0.98731583	-1.0632284	0.7876052	-0.5406380000000001	0.9625879	-1.0026882	0.8320950999999999	0.97512805	0.76776487	-0.5816131	0.992923	-1.1747433999999999	0.74222505	-1.1886101	0.680075	-0.5495436	1.0	-1.0044252	0.73948693	-0.98403245	0.9644091
PRIMITIVE_NEUROECTODERMAL_TUMOR	HP	55	-0.8196606	0.9873196	0.6328891999999999	0.9865732	0.33212844	0.9794450000000001	-0.7495476	0.99324316	-0.73769355	1.0	-0.69660366	0.97305256	-0.87425715	0.92550045	0.5811353	1.0	-0.6974158	1.0	-1.4908305	0.11373361	-1.143266	0.6796486999999999
